playerID,tmID,points,fgAttempted,ftAttempted,fg_percentage,ft_percentage,three_percentage,true_shooting_percentage,rebounds_per_minute,steals_per_minute,blocks_per_minute,assists_per_minute,assist_turnover_ratio,effective_fg_percentage
hardili01w,WAS,193.5,191.0,75.0,0.36040796992036,0.686965811965812,0.15428571428571428,0.435614471040588,0.1196364627777684,0.03945393527497175,0.008367483458972067,0.12908185349455564,1.520696324951644,0.3722355448974154
harpela01w,SAC,188.0,135.0,103.0,0.4740740740740741,0.5825242718446602,0.0,0.5212954747116239,0.24464285714285713,0.026785714285714284,0.03571428571428571,0.02142857142857143,0.25,0.4740740740740741
harrokr01w,LAS,90.25,87.0,15.75,0.3937374550786649,0.6982905982905983,0.3822389420884633,0.5128624600106834,0.0819759140306485,0.037089978206586424,0.0018034867812548173,0.1311792706457035,2.3047924297924296,0.48362209188190847
haydeva01w,LAS,183.25,178.0,55.0,0.4238599480559298,0.5857589048378522,0.0,0.4532622617883424,0.28264268294209444,0.026353414752196807,0.08674226840686622,0.03573511678752931,0.3660795903442962,0.4238599480559298
haynikr01w,DET,116.0,124.75,22.5,0.34371235065779177,0.8040217391304347,0.3144097222222222,0.43018885961522735,0.11668242277089791,0.056878868358146366,0.006436363781132605,0.13477503266970894,1.3702312284765896,0.38988304509763616
haynikr01w,SAC,116.0,124.75,22.5,0.34371235065779177,0.8040217391304347,0.3144097222222222,0.43018885961522735,0.11668242277089791,0.056878868358146366,0.006436363781132605,0.13477503266970894,1.3702312284765896,0.38988304509763616
hodgero01w,MIN,123.0,118.25,16.25,0.3437910074712702,0.9131701631701632,0.3059197511898794,0.4627159224853593,0.09591805831661296,0.024100795641360834,0.0032574822746951667,0.05849834435794446,1.6180555555555556,0.4381202897601564
hoffmeb01w,IND,176.8,167.6,35.8,0.40466304594510616,0.8015119218419076,0.3300515995872033,0.4622134044858018,0.2345052617850849,0.04262425538599773,0.022097273398935312,0.050802436145309104,0.7019730356379565,0.4216925693819741
holdsch01w,ATL,431.25,375.875,116.625,0.4482203937908136,0.8003898730906903,0.3211283760996037,0.5119200451683085,0.24626607965577157,0.04011425655581676,0.015467008425077419,0.07961109021071938,0.9238492790723627,0.4578912845615447
holliqu01w,MIN,126.0,110.0,37.0,0.33404032866457284,0.6337338069173575,0.19823669907109118,0.4373001540916433,0.15450980647664894,0.034594887586151264,0.017875160530466925,0.06521929942426108,0.8649032724709308,0.3661634845572791
